inds,V1,V2,V3
932,1.667193203,1.024307617,1.093026766
933,1.972315538,3.396154112,2.590378915
933,1.678689664,3.574834605,3.329783478
933,0.585694214,2.160955017,1.897896839
934,2.407765318,4.272142394,5.231746681
934,2.064460995,4.452625164,4.719079416
934,3.022156854,6.136892161,5.849793684
935,1.58211627,1.941814957,2.225492974
935,3.274061383,5.658728503,5.743839672
935,0.529108867,1.148984966,1.031585646
936,0.572201802,0.577002964,0.93615387
936,0.863167033,1.162488767,1.74766941
936,1.280667194,0.854463036,2.1719215
937,2.723993218,2.179136995,4.946918356
937,2.482107336,1.270125924,2.899502642
937,1.177374349,0.779656127,1.368120581
938,5.935264008,6.412807533,7.655040355
938,1.911375258,3.320601159,3.232248691
938,2.996587575,4.399647492,4.05222547
939,1.600013936,2.168617866,2.666988591
939,1.209822074,1.893357055,1.950961818
939,4.132905556,5.349536582,4.82211734
940,1.383690709,1.487618699,3.342289559
940,0.788702912,1.247433855,2.492747014
940,0.88355446,1.652584802,3.103807003
941,4.022755266,3.645940824,4.286468678
941,4.639681685,4.524956543,5.304162534
941,3.733484651,3.750364132,4.183858812
942,1.180111063,2.458940957,2.908245769
942,0.48680249,1.668936656,1.873428042
942,2.166338571,2.375636119,3.144475808
943,2.604317982,2.956248555,2.766338857
943,3.846226905,3.3561941,4.032090726
943,1.178472895,1.250376447,1.490977256
944,0.900489095,3.042587296,3.542397129
944,1.591097627,3.071479384,3.565082278
944,1.720286541,3.568391549,4.567634063
945,2.336188775,2.229908625,3.708834409
945,1.182987538,1.628128882,2.848202649
945,3.163449197,3.614300342,4.829421298
946,2.898417941,3.432461224,2.777271716
946,3.106690028,1.779387029,2.480288557
946,3.200288539,2.788906826,3.041153562
947,1.234343025,1.518682166,1.479293612
947,1.117293404,1.179596167,1.457874621
947,1.708300656,2.083823311,2.204063743
948,2.275686103,3.78491772,4.787420112
948,0.90082197,2.716120929,3.19019537
948,0.711343731,1.831527205,2.19413809
949,1.654255701,2.458855611,3.60388852
949,1.643358142,1.690238727,3.015970089
949,1.300308698,1.155626748,1.778531755
950,2.599476828,4.30675301,5.182127749
950,1.542754941,2.45815833,4.83544083
950,3.207000822,6.003359251,9.508443154
951,0.911252294,1.568159797,2.79633463
951,0.856386271,2.248359782,3.197164217
951,0.479037346,0.864092337,1.398202177
952,1.359683526,1.17654306,2.362431371
952,1.025528258,1.550083347,2.236642255
952,1.424511381,1.418049475,1.878919832
953,3.229344838,2.237897058,2.458755089
953,2.03921864,1.924926086,1.739566556
953,2.816319096,1.889709822,2.268487709
954,3.502997294,4.243367553,10.9928885
954,2.174114173,3.601019879,6.206188108
954,1.734251841,1.908899213,5.260513859
955,3.553386016,5.65728671,7.072130493
955,0.934424444,1.550559421,1.522013891
955,2.071723641,3.590308762,4.387146697
956,3.489641585,2.329910362,2.255443723
956,2.269039904,1.436234016,1.351876979
956,1.659811192,1.504770217,0.849308183
957,6.502566135,9.316941471,6.998913853
957,2.663460788,3.800443938,3.034027447
957,1.752262683,2.34214796,1.642979642
958,1.744900703,2.203379236,2.494174628
958,1.706611553,2.135389503,3.202163748
958,1.627097649,2.281105662,2.701345558
959,0.870873828,2.281573548,3.24213905
959,0.543666664,1.380140641,1.943910456
959,0.72864152,1.82509979,2.395998388
960,3.839250508,3.554905768,3.447649035
960,2.010516337,2.134302965,2.459793671
960,3.585823927,3.724227447,3.036963218
961,1.650590449,2.271492591,3.136725268
961,1.245157683,1.743056076,2.054484671
961,1.798634751,2.569232933,3.208283111
962,3.23513283,3.661077402,4.222262602
962,1.771087948,2.022288814,2.817833257
962,1.559890633,1.045994644,1.95901046
963,2.210788684,1.340701301,2.043017561
963,4.18195099,2.73047127,4.592562309
963,1.533394233,0.9207236,1.729374209
964,1.181227896,1.28128734,1.799064835
964,0.751044855,1.168477072,1.305508875
964,1.077708626,1.421512879,1.88677242
965,1.552424386,1.648493816,1.966729735
965,0.288840769,0.595326247,0.635890364
965,2.39593878,2.543471665,2.145456081
966,2.640149092,4.578909955,3.509039465
966,4.032122018,3.934649453,4.56299175
966,3.841864621,4.491540088,4.08911487
967,4.605954052,5.74220808,5.780398086
967,6.086981734,6.796237808,5.692941592
967,5.95261098,5.503626169,7.545017827
968,1.557504975,2.420304338,2.817512625
968,1.310705132,2.190534135,2.300609829
968,0.421527813,2.111835267,1.580124911
969,0.535875044,0.67253217,0.939071405
969,3.264496125,2.282432858,5.777036456
969,1.315636596,1.390365338,2.066182846
970,0.638511952,1.049982164,3.7595505
970,0.461069793,1.12203318,2.272010724
970,0.878912342,1.117669311,2.725706595
971,0.763077186,0.804998156,1.714962147
971,1.019415005,1.172411592,2.543300921
971,0.475817536,0.63962865,1.601202906
972,3.005075364,5.196520392,6.758470866
972,1.176945421,1.374684749,1.844826486
972,0.729703656,1.374943754,1.427022523
973,6.02520106,3.629545378,4.929878891
973,6.273465926,2.956357474,5.413844152
973,6.907931741,5.4093901,5.902631209
974,1.084379269,1.011066361,1.431172861
974,1.087100976,1.053701156,0.899615171
974,1.319394847,1.215867609,1.389674197
975,2.369490579,3.165434673,2.911948282
975,1.585296851,2.914009276,2.627115357
975,0.026962347,1.633038075,1.767693384
976,2.369141381,3.680073234,3.717089647
976,6.750821018,7.535870471,9.015544642
976,4.932973641,4.70491384,6.112504185
977,2.331168178,2.129471188,1.918108752
977,4.27278831,4.482107519,5.364997674
977,2.419065003,2.621971311,3.072000654
978,5.043058588,4.708372979,4.54746185
978,5.642793933,5.772586149,5.608504168
978,3.768497608,3.778223919,3.923001796
979,1.422776215,1.199004371,1.761171943
979,1.215483576,0.691509459,1.376663377
979,1.743570035,1.022050282,2.500591736
980,5.50964079,5.826935006,4.141484238
980,2.914896809,3.708916567,3.816008426
980,2.903995641,3.455988876,2.818735614
981,2.131757665,2.065748991,1.770410652
981,2.946553561,3.803740252,4.478240444
981,7.04481088,7.765676789,8.377778327
982,2.374844617,4.103834845,4.5711983
982,1.907815519,2.709758803,1.9310548
982,0.992022816,1.24849886,1.054780724
983,3.051880824,4.181029465,4.963790828
983,1.208498519,2.181686631,2.0095244
983,1.720650059,2.268686446,2.997140807
984,1.954237061,2.47464543,2.471859362
984,2.228814348,2.589961831,3.1059791
984,2.632849964,2.865969386,1.633751435
985,4.270091396,3.563960093,5.394146448
985,2.478459861,2.06900593,3.318303903
985,2.988549985,2.626336262,3.450494213
986,2.602619119,2.383646579,3.833889113
986,1.741565891,1.138820951,2.265557472
986,1.864105528,2.07113611,3.12046668
987,1.821696146,1.67050419,2.025646111
987,1.768843895,3.159029781,2.46537024
987,1.945198217,2.374356107,3.012519009
988,3.124529366,3.940930283,4.654736682
988,1.261205941,2.305668812,3.213605364
988,2.811095103,4.743548025,7.354737096
989,1.223276792,0.951145571,2.268083463
989,2.252051563,2.473130542,4.971369164
989,0.836087132,1.654841531,2.940907632
990,2.396575496,4.96827231,4.313304388
990,1.646630579,4.965296834,3.821815151
990,0.791788732,1.86867946,1.824091017
991,5.217852195,8.616576242,12.16373805
991,1.654432745,4.044076261,4.137854032
991,2.504282542,3.620723409,2.442341444
992,0.722301219,1.42097746,2.261355915
992,3.791309982,9.135112854,12.77262818
992,0.872453603,1.427825013,1.746534415
993,2.408557239,2.361180143,2.07272283
993,1.621700869,2.34896191,1.468468323
993,2.078317703,2.503535554,2.23272777
994,6.766345268,9.036515253,10.27249767
994,7.017807788,7.329139135,9.731562775
994,0.767701912,0.930511643,0.989774619
995,0.858965202,0.860275,1.069510131
995,1.511199435,1.078009338,1.349594424
995,1.114800652,1.005018172,0.983570398
996,3.084227748,4.127190502,4.885912661
996,1.683789606,2.093141835,2.624814439
996,1.327790665,1.261242678,2.214898641
997,1.311217731,1.126061677,1.97304154
997,1.369478567,1.414569382,2.211512463
997,0.692548396,0.724726558,1.234626683
998,5.138167043,9.377298212,9.444227166
998,1.97189549,1.929250061,2.481802002
998,1.062503544,1.937278067,1.805744614
999,3.915544384,2.60064964,6.615200397
999,1.206418698,1.166969267,2.010870802
999,1.723655227,1.701407988,2.800463863
1000,4.626801724,7.064575265,9.727537252
1000,1.79674876,3.019886266,4.180275785
1000,4.27713628,6.387344788,7.682996438
